{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-25', '2_oilPressure_ch': '5.18', 'Number': 25736, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.12', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.47', 'Number': 27035, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.12', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '6.32', 'Number': 27036, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.82', 'Number': 27037, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.47', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.75', 'Number': 27038, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.26', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.04', 'Number': 27039, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.69', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.39', 'Number': 27040, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.26', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.89', 'Number': 27041, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.83', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.96', 'Number': 27042, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.96', 'Number': 27043, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.61', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.18', 'Number': 27044, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.26', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.39', 'Number': 27045, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.97', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.75', 'Number': 27046, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.83', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '6.18', 'Number': 27047, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.68', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.75', 'Number': 27048, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.47', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.54', 'Number': 27049, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.90', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.39', 'Number': 27050, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.04', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.75', 'Number': 27051, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.47', '8_oilPressure_ch': '0.07', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.61', 'Number': 27052, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.47', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '6.39', 'Number': 27053, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.61', 'Number': 27054, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.33', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.18', 'Number': 27055, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.55', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '4.61', 'Number': 27056, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.40', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.61', 'Number': 27057, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.47', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.96', 'Number': 27058, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.68', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '6.18', 'Number': 27059, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.83', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.32', 'Number': 27060, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.83', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.18', 'Number': 27061, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.69', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.82', 'Number': 27062, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.47', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.96', 'Number': 27063, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.68', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '6.25', 'Number': 27064, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.83', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.39', 'Number': 27065, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.04', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.18', 'Number': 27066, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.83', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.25', 'Number': 27067, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.90', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.82', 'Number': 27068, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.68', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '6.53', 'Number': 27069, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.32', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.89', 'Number': 27070, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.18', 'Number': 27071, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.90', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.04', 'Number': 27072, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.62', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.82', 'Number': 27073, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.33', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.89', 'Number': 27074, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '6.32', 'Number': 27075, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.75', 'Number': 27076, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.26', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.11', 'Number': 27077, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.26', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.47', 'Number': 27078, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.33', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.75', 'Number': 27079, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.83', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '6.32', 'Number': 27080, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.96', 'Number': 27081, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.68', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.54', 'Number': 27082, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.83', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.04', 'Number': 27083, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.62', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.39', 'Number': 27084, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.04', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.89', 'Number': 27085, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.61', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '6.32', 'Number': 27086, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.11', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.96', 'Number': 27087, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.47', '8_oilPressure_ch': '0.21', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.25', 'Number': 27088, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.83', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.18', 'Number': 27089, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.69', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.75', 'Number': 27090, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.68', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '6.18', 'Number': 27091, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.04', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '6.10', 'Number': 27092, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.47', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.39', 'Number': 27093, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.69', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.25', 'Number': 27094, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.83', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.82', 'Number': 27095, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.47', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.96', 'Number': 27096, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.68', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.96', 'Number': 27097, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.26', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.61', 'Number': 27098, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.19', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.04', 'Number': 27099, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.69', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.18', 'Number': 27100, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.83', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.75', 'Number': 27101, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.04', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '6.18', 'Number': 27102, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.96', 'Number': 27103, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.04', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.39', 'Number': 27104, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.04', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.54', 'Number': 27105, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.26', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.47', 'Number': 27106, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.83', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.89', 'Number': 27107, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.61', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.04', 'Number': 27108, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.26', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.04', 'Number': 27109, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.83', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '4.90', 'Number': 27110, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.90', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.39', 'Number': 27111, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.12', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '6.03', 'Number': 27112, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.68', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.82', 'Number': 27113, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.47', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.61', 'Number': 27114, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.90', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.25', 'Number': 27115, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '3.69', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.54', 'Number': 27116, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.19', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '6.03', 'Number': 27117, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '6.32', 'Number': 27118, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.04', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-38', '2_oilPressure_ch': '5.82', 'Number': 27119, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.26', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
