{'engine_speed': '0.0', 'fluid_two': '0.0', 'fluid_four': '0.0', 'fluid_three': '0.0', 'time': '23-11-1-1', 'fluid_senven': '0.0', 'fluid_one': '0.0', 'fluid_eight': '0.0', 'oil_allowance': '496', 'fluid_six': '0.0', 'oil_pressure': '7.84', 'water_temperature': '66.5', 'fluid_five': '0.0', 'battery_voltage': '23.7'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-49-29', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.19', 'water_temperature': '60.4', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-49-32', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.48', 'water_temperature': '60.8', 'fluid_six': '0.0', 'fluid_three': '1.07'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-49-37', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.36', 'water_temperature': '61.0', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-49-41', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.52', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.77', 'water_temperature': '60.8', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-49-43', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.60', 'water_temperature': '61.2', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-49-47', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.77', 'water_temperature': '61.3', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-49-50', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.77', 'water_temperature': '61.2', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-49-54', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '772.65', 'water_temperature': '61.4', 'fluid_six': '0.0', 'fluid_three': '1.07'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-49-58', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.60', 'water_temperature': '61.4', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-50-2', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.42', 'water_temperature': '61.6', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-50-6', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.48', 'water_temperature': '61.7', 'fluid_six': '0.0', 'fluid_three': '1.07'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-50-10', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.48', 'water_temperature': '61.6', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-50-15', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.48', 'water_temperature': '61.8', 'fluid_six': '0.0', 'fluid_three': '1.07'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-50-19', 'fluid_one': '1.1', 'fluid_two': '1.12', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.42', 'water_temperature': '61.9', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-50-23', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.31', 'water_temperature': '61.8', 'fluid_six': '0.0', 'fluid_three': '1.07'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-50-27', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.25', 'water_temperature': '62.0', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-50-31', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.08', 'water_temperature': '62.0', 'fluid_six': '0.0', 'fluid_three': '1.07'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-50-35', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.02', 'water_temperature': '62.0', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-50-39', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '771.84', 'water_temperature': '62.3', 'fluid_six': '0.0', 'fluid_three': '1.07'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-50-43', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '771.90', 'water_temperature': '62.1', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-50-47', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '771.96', 'water_temperature': '62.4', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-50-51', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.02', 'water_temperature': '62.3', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-50-55', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.02', 'water_temperature': '62.4', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-50-59', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '771.84', 'water_temperature': '62.4', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-51-3', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.52', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.02', 'water_temperature': '62.2', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-51-7', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '771.90', 'water_temperature': '62.5', 'fluid_six': '0.0', 'fluid_three': '1.07'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-51-10', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '771.90', 'water_temperature': '62.5', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-51-14', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '771.67', 'water_temperature': '62.5', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-51-19', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '771.61', 'water_temperature': '62.6', 'fluid_six': '0.0', 'fluid_three': '1.07'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-51-20', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '771.67', 'water_temperature': '62.4', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-51-23', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '771.38', 'water_temperature': '62.6', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.6', 'engine_speed': '0.0', 'time': '24-16-54-11', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '47.0'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.6', 'engine_speed': '0.0', 'time': '24-16-54-17', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.9'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.6', 'engine_speed': '0.0', 'time': '24-16-54-22', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '47.0'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.6', 'engine_speed': '0.0', 'time': '24-16-54-27', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.9'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.6', 'engine_speed': '0.0', 'time': '24-16-54-32', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.9'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.6', 'engine_speed': '0.0', 'time': '24-16-54-37', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.9'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.6', 'engine_speed': '0.0', 'time': '24-16-54-42', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.9'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '488', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.6', 'engine_speed': '0.0', 'time': '24-16-54-47', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.9'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.6', 'engine_speed': '0.0', 'time': '24-16-54-52', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.9'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.6', 'engine_speed': '0.0', 'time': '24-16-54-56', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.9'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-55-2', 'fluid_four': '0.0', 'oil_pressure': '6.32', 'water_temperature': '46.9'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.6', 'engine_speed': '0.0', 'time': '24-16-55-8', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.9'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-55-13', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-55-18', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-55-22', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-55-27', 'fluid_four': '0.0', 'oil_pressure': '6.32', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-55-32', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-55-37', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-55-42', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-55-47', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-55-51', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '488', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-55-56', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '488', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-56-1', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-56-6', 'fluid_four': '0.0', 'oil_pressure': '6.32', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-56-12', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-56-18', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-56-23', 'fluid_four': '0.0', 'oil_pressure': '6.32', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-56-29', 'fluid_four': '0.0', 'oil_pressure': '6.32', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '488', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-56-34', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-56-40', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-56-44', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-56-49', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-56-54', 'fluid_four': '0.0', 'oil_pressure': '6.32', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-57-0', 'fluid_four': '0.0', 'oil_pressure': '6.32', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-57-5', 'fluid_four': '0.0', 'oil_pressure': '6.32', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '488', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-57-10', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-57-15', 'fluid_four': '0.0', 'oil_pressure': '6.36', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-57-19', 'fluid_four': '0.0', 'oil_pressure': '6.32', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-57-25', 'fluid_four': '0.0', 'oil_pressure': '6.32', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-57-30', 'fluid_four': '0.0', 'oil_pressure': '6.32', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-57-34', 'fluid_four': '0.0', 'oil_pressure': '6.32', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-57-38', 'fluid_four': '0.0', 'oil_pressure': '6.32', 'water_temperature': '46.8'}
{'fluid_six': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'oil_allowance': '484', 'fluid_three': '0.0', 'fluid_one': '655.', 'fluid_five': '0.0', 'fluid_eight': '0.0', 'battery_voltage': '24.5', 'engine_speed': '0.0', 'time': '24-16-57-43', 'fluid_four': '0.0', 'oil_pressure': '6.32', 'water_temperature': '46.8'}
