{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '1_oilPressure_ch': '0.0', 'time': '8-16-31-13', '2_oilPressure_ch': '6.82', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1519}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.54', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '7.45', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2125}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.75', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '7.67', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2126}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.75', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2127}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.32', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2128}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.40', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '6.53', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2129}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '6.74', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2130}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '7.10', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2131}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.32', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '7.38', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2132}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.39', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '7.60', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2133}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '6.82', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2134}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.26', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '6.32', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2135}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '7.03', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2136}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.32', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2137}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.89', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '7.81', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2138}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '6.82', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2139}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.83', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '6.89', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2140}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.26', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '6.25', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2141}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.11', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2142}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.39', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '7.45', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2143}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '7.31', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2144}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.11', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '6.89', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2145}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.40', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '6.32', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2146}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '6.89', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2147}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.11', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2148}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.82', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '7.81', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2149}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '6.67', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2150}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '7.03', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2151}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.54', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '6.82', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2152}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.90', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '7.17', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2153}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2154}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.68', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '7.38', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2155}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '6.53', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2156}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.26', '1_oilPressure_ch': '0.0', 'time': '8-16-31-19', '2_oilPressure_ch': '6.53', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2157}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.83', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.17', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2158}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.32', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.45', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2159}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.47', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.45', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2160}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.89', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2161}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.61', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.82', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2162}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.83', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.82', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2163}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.04', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.31', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2164}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2165}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.39', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.45', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2166}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.74', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2167}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.67', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2168}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2169}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.38', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2170}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.54', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.60', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2171}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2172}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.26', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.32', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2173}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.68', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.39', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2174}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.32', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2175}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.90', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.38', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2176}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.74', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2177}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.67', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2178}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.10', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2179}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2180}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.68', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.67', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2181}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.68', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.60', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2182}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.54', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.31', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2183}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.68', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.82', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2184}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.53', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2185}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2186}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.25', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.31', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2187}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.17', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2188}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.61', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.39', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2189}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.26', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.32', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2190}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.61', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.89', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2191}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.25', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.17', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2192}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.32', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.03', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2193}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2194}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.61', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.67', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2195}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.40', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.53', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2196}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.38', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2197}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.54', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.60', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2198}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.39', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2199}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.54', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.46', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2200}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.40', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.67', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2201}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2202}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.32', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2203}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.47', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.38', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2204}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.11', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.67', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2205}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.26', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '6.32', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2206}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.10', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2207}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.11', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2208}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.54', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.31', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2209}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.11', '1_oilPressure_ch': '0.0', 'time': '8-16-31-20', '2_oilPressure_ch': '7.10', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 2210}
